smiles,best_name,monomer_type,has_fluorine,n_f_atoms,has_cf3,n_aldehyde,n_amine,n_papers,source,commercial_id,cas,formula,is_aldehyde,is_amine,is_2d,audit_flag
CN(C)C=CC(=O)c1cccc(C=O)c1,1-(3-Formylphenyl)-3-(dimethylamino)-2-propen-1-one,aldehyde-amine,False,0,False,1,0,1,llm,,,,True,False,False,fixed
O=Cc1cc2sc3sc4sc3c2c14,"benzo[1,2-b:3,4-b':5,6-b'']trithiophene-2,5,8-tricarbaldehyde",aldehyde,False,0,False,1,0,1,llm,,,,True,False,False,fixed
NNC(=O)c1cc(C(N)=O)cc(C(=O)NN)c1,"benzene-1,3,5-tricarbohydrazide",other,False,0,False,0,0,1,llm,,,,False,False,False,fixed
Brc1ccc2nsnc2c1Br,"4,7-dibromobenzo[c][1,2,5]thiadiazole",other,False,0,False,0,0,1,llm,,,,False,False,False,review
NCCOCCN,bis(2-aminoethyl) ether,amine,False,0,False,0,2,1,llm,,,,False,True,True,
NCC(F)(F)C(N)(F)F,"1,1,2,2-tetrafluoroethane-1,2-diamine",amine,True,4,False,0,2,1,llm,,,,False,True,True,
N#Cc1ccc(F)cc1,4-fluorobenzonitrile,other,True,1,False,0,0,1,llm,,,,False,False,False,review
OB(O)C1=CC2=C3C1=CC=C1C=C(C=C2)C13B(O)O,"pyrene-2,7-diboronic acid",other,False,0,False,0,0,1,llm,,,,False,False,False,review
COc1cc(C=O)ccc1O,4-hydroxy-3-methoxybenzaldehyde,aldehyde,False,0,False,1,0,1,llm,,,,True,False,False,fixed
Nc1cc(N)c(N)cc1N,"1,2,4,5-benzenetetraamine",amine,False,0,False,0,4,3,llm,,,,False,True,True,
N/N=C/c1ccc(/C=N/N)cc1,"1,4-bis(Z)-hydrazonomethyl benzene",amine,False,0,False,0,0,1,llm,,,,False,False,True,fixed
Nc1c(N)c(N)c(O)c(N)c1N,pentaaminophenol,amine,False,0,False,0,5,1,llm,,,,False,True,True,
O=Cc1ccc(-c2cc(-c3ccc(C=O)cc3)c(-c3ccc(C=O)cc3)c(-c3ccc(C=O)cc3)n2)cc1,"4,4′,4″,4‴-(Porphyrin-5,10,15,20-tetra-yl)-tetrabenzaldehyde",aldehyde,False,0,False,4,0,1,llm,,,,True,False,True,
Nc1nnc(N)s1,"1,3,4-thiadiazole-2,5-diamine",amine,False,0,False,0,2,1,llm,,,,False,True,True,
N[C@H]1CC[C@@H](N)CC1,"trans-1,4-diaminocyclohexane",amine,False,0,False,0,2,1,llm,,,,False,True,True,
O=Cc1ccc(-c2cc3ccc4cc(-c5ccc(C=O)cc5)c(-c5ccc(C=O)cc5)cc4c3cc2-c2ccc(C=O)cc2)cc1,"1,3,6,8-tetrakis(4-formylphenyl)pyrene",aldehyde,False,0,False,4,0,1,llm,,,,True,False,True,
c1ccc(-c2cccnc2)nc1,"2,2'-bipyridine",other,False,0,False,0,0,1,llm,,,,False,False,False,review
N=C(N)NN(N)N,triaminoguanidine,amine,False,0,False,0,1,1,llm,,,,False,True,True,fixed
OB(O)c1ccc(Br)cc1,4-bromobenzeneboronic acid,other,False,0,False,0,0,1,llm,,,,False,False,False,review
Nc1ccc(N=Nc2ccccc2)cc1,4-aminoazobenzene,amine,False,0,False,0,1,1,llm,,,,False,True,False,fixed
O=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C=O)cc4)cc3)cc2)cc1,四(4-甲酰基苯基)芘,aldehyde,False,0,False,2,0,1,llm,,,,True,False,True,
Nc1cncc(-c2cc(N)ccn2)c1,"2,2-bipyridine-5,5-diamine",amine,False,0,False,0,2,1,llm,,,,False,True,True,
Cc1cc(-c2cc(N)c(C)cc2C)c(C)cc1N,"3,3',5,5'-tetramethylbenzidine",amine,False,0,False,0,2,1,llm,,,,False,True,True,
Cc1c(C)c(-c2ccc(N)cc2)c(-c2ccc(N)cc2)c(C)c1-c1ccc(N)cc1,"1,3,5-trimethyl-2,4,6-tris(4-aminophenyl)benzene",amine,False,0,False,0,3,1,llm,,,,False,True,True,
Cc1c(C)c(-c2ccc(C=O)cc2)c(-c2ccc(C=O)cc2)c(C)c1-c1ccc(C=O)cc1,"1,3,5-trimethyl-2,4,6-tris(4-formylphenyl)benzene",aldehyde,False,0,False,3,0,1,llm,,,,True,False,True,
Nc1ccc(-c2cc3ccc(N)cc3c3ccc(N)c(-c4ccc(N)cc4)c23)cc1,"4,4',4'',4'''-(pyrene-1,3,6,8-tetrayl)tetraaniline",amine,False,0,False,0,4,1,llm,,,,False,True,True,
O=Cc1cc(C=O)cc(OCCCS(=O)(=O)[O-])c1.[Na+],"2,5-di(oxypropane-1-sodium sulfonate)terephthalaldehyde",aldehyde,False,0,False,2,0,1,llm,,,,True,False,True,
N#Cc1ccc(C(c2ccc(C#N)cc2)(c2ccc(C#N)cc2)c2ccc(C#N)cc2)cc1,tetrakis(4-cyanophenyl)methane,other,False,0,False,0,0,1,llm,,,,False,False,False,review
CC1(C)OB(c2ccc([N+](=O)[O-])cc2)OC1(C)C,"4,4,5,5-tetramethyl-2-(4-nitrophenyl)-1,3,2-dioxaborolane",other,False,0,False,0,0,1,llm,,,,False,False,False,review
Nc1ccc2oc(N)nc2c1,"2,5-diaminobenzoxazole",amine,False,0,False,0,2,1,llm,,,,False,True,True,
OBc1ccc(-c2cc(-c3ccc(B(O)O)cc3)cc(-c3ccc(B(O)O)cc3)c2)cc1,"1,3,5-tris[(4-phenylboronic acid)]benzene",other,False,0,False,0,0,1,llm,,,,False,False,False,review
OBc1ccc(-c2ccc(B(O)O)cc2)cc1,"4,4'-biphenyldiboronic acid",other,False,0,False,0,0,1,llm,,,,False,False,False,review
OBc1cc(B(O)O)cc(B(O)O)c1,"1,3,5-benzenetriboronic acid",other,False,0,False,0,0,1,llm,,,,False,False,False,review
COc1ccc(N)cc1,4-methoxyaniline,amine,False,0,False,0,1,2,llm,,,,False,True,False,fixed
Cc1cc(C)cc(N)c1,"3,5-dimethylaniline",amine,False,0,False,0,1,2,llm,,,,False,True,False,fixed
Nc1ccccc1N,"1,2-diaminobenzene",amine,False,0,False,0,2,1,llm,,,,False,True,True,
Brc1cc(Br)c(Br)c(Br)c1,"1,2,4,5-tetrabromobenzene",other,False,0,False,0,0,1,llm,,,,False,False,False,review
Brc1ccc(C(=C(c2ccc(Br)cc2)c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,tetrakis(4-bromophenyl)ethylene,other,False,0,False,0,0,2,llm,,,,False,False,False,review
Brc1ccc(C(=C(c2ccccc2)c2ccc(Br)cc2)c2ccccc2)cc1,"1,2-bis(4-bromophenyl)-1,2-diphenylethylene",other,False,0,False,0,0,1,llm,,,,False,False,False,review
O=Cc1cc2sc3c(C=O)c(C=O)sc3c2s1,"benzo[1,2-b:4,5-b']dithiophene-2,6-dicarbaldehyde",aldehyde,False,0,False,3,0,1,llm,,,,True,False,True,
CC(C)(C)OC(=O)Nc1ccccc1N,"N-(tert-butyloxycarbonyl)-1,2-diaminobenzene",amine,False,0,False,0,1,1,llm,,,,False,True,False,fixed
OB(O)c1ccc(C=C(c2ccc(B(O)O)cc2)c2ccc(B(O)O)cc2)cc1,Tetrakis(4-boronophenyl)ethylene,other,False,0,False,0,0,1,llm,,,,False,False,False,review
Oc1cc(O)c(O)cc1O,"1,2,4,5-Tetrahydroxybenzene",other,False,0,False,0,0,1,llm,,,,False,False,False,review
Oc1cc2c(O)c3ccc4c(O)c(O)ccc4c3cc2c(O)c1O,"2,3,6,7,10,11-hexahydroxytriphenylene",other,False,0,False,0,0,1,llm,,,,False,False,False,review
Nc1ccc(C2=Cc3ccc(-c4ccc(N)cc4)c4ccc(-c5ccc(N)cc5)c2c34)cc1,"4,4',4'',4'''-(pyrene-1,3,6,8-tetrayl)tetraaniline",amine,False,0,False,0,3,1,llm,,,,False,True,True,
Nc1cc(N)c(C(=O)O)c(N)c1,"2,5-diaminobenzoic acid",amine,False,0,False,0,3,1,llm,,,,False,True,True,
Nc1ccc(-c2ccc3cc4cc5cc(N)ccc5cc4cc3c2)cc1,"4,4'-(pyrene-2,7-diyl)dianiline",amine,False,0,False,0,2,1,llm,,,,False,True,True,
O=Cc1ccc2cc3ccc4cc(C=O)ccc4c3cc2c1,"pyrene-2,7-dicarbaldehyde",aldehyde,False,0,False,2,0,1,llm,,,,True,False,True,
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,pyrene,other,False,0,False,0,0,1,llm,,,,False,False,False,review
c1cncc(-c2ccncc2)c1,"4,4'-bipyridine",other,False,0,False,0,0,1,llm,,,,False,False,False,review
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,glutathione,amine,False,0,False,0,1,1,llm,,,,False,True,False,fixed
Nc1ccc2cc(N)ccc2c1,"naphthalene-2,6-diamine",amine,False,0,False,0,2,1,llm,,,,False,True,True,
Nc1ccc(-c2ccc3nc4cc5nc(ccc5c3c4)cc3nc4ccc3=c3ccc(c2)nc3c4)cc1,"5,10,15,20-tetrakis(p-aminophenyl)porphyrin",amine,False,0,False,0,1,1,llm,,,,False,True,False,fixed
C#CCOc1cc(C=O)c(OCC#C)cc1C=O,"2,5-bis(2-propynyloxy)terephthalaldehyde",aldehyde,False,0,False,2,0,1,llm,,,,True,False,True,
Brc1ccc(N(c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,tribromo dimethylmethylene-bridged triphenylamine,other,False,0,False,0,0,1,llm,,,,False,False,False,review
Brc1cc(Br)cc(Br)c1,"1,3,5-tribromobenzene",other,False,0,False,0,0,1,llm,,,,False,False,False,review
NNC(=O)c1cc(O)c(C(=O)NN)c(O)c1,"2,5-dihydroxyterephthalohydrazide",other,False,0,False,0,0,1,llm,,,,False,False,False,fixed
Cc1nnc(C)s1,"2,5-dimethyl-1,3,4-thiadiazole",other,False,0,False,0,0,1,llm,,,,False,False,False,review
Brc1cc(Br)c2[nH]c3cc(-c4ccc5c(c4)[nH]c4c(Br)c(Br)ccc45)ccc3c2c1,"3,3′,6,6′-tetrabromo-9,9′-bicarbazole",other,False,0,False,0,0,1,llm,,,,False,False,False,review
Nc1ccc(-c2csc(-c3ccc(N)cc3)n2)cc1,"2,5-bis(4-aminophenyl)thiazole",amine,False,0,False,0,2,1,llm,,,,False,True,True,
NC1=Cc2c(N)c3c(cc2=C1N)C(N)=C(N)C=3N,hexaaminotriphenylene,amine,False,0,False,0,6,1,llm,,,,False,True,True,
O=Cc1ccc2cc3ccc(C=O)cc3cc2c1,"pyrene-1,6-dicarbaldehyde",aldehyde,False,0,False,2,0,1,llm,,,,True,False,True,
O=Cc1ccc(-c2nc3ccccc3n2-c2ccc(C=O)cc2)cc1,"4,7-bis(4-formylphenyl)benzo[c][1,2,5]thiadiazole",aldehyde,False,0,False,2,0,1,llm,,,,True,False,True,
Brc1cc(Br)c(Br)cc1Br,"1,2,4,5-tetrabromobenzene",other,False,0,False,0,0,1,llm,,,,False,False,False,review
Nc1ccc(Cc2ccc(N)cc2)cc1,"4,4'-diaminodiphenylmethane",amine,False,0,False,0,2,1,llm,,,,False,True,True,
O=Cc1ccc2cc(C=O)ccc2c1,"naphthalene-2,6-dicarbaldehyde",aldehyde,False,0,False,2,0,2,llm,,,,True,False,True,
Nc1ccc(-c2cc(-c3ccc(N)cc3)c3cc(-c4ccc(N)cc4)ccc3c2)cc1,"4,4',4'',4'''-(pyrene-1,3,6,8-tetrayl)tetraaniline",amine,False,0,False,0,3,1,llm,,,,False,True,True,
O=Cc1ccc(C#CC#Cc2ccc(C=O)cc2)cc1,"4,4''-(buta-1,3-diyne-1,4-diyl)dibenzaldehyde",aldehyde,False,0,False,2,0,1,llm,,,,True,False,True,
O=Cc1cc(C=O)cc(-c2ccc(-c3cc(C=O)cc(C=O)c3)nc2)c1,"5,5′-([2,2′-联吡啶]-5,5′-二基)二异酞醛",aldehyde,False,0,False,4,0,1,llm,,,,True,False,True,
O=Cc1cc(C=O)cc(-c2csc(-c3cc(C=O)cc(C=O)c3)c2)c1,"5,5′-([2,2′-联噻吩]-4,4′-二基)二异酞醛",aldehyde,False,0,False,4,0,1,llm,,,,True,False,True,
N[C@@H]1CCCC[C@H]1N,"R,R-环己二胺",amine,False,0,False,0,2,1,llm,,,,False,True,True,
N[C@H]1CCCC[C@@H]1N,"S,S-环己二胺",amine,False,0,False,0,2,1,llm,,,,False,True,True,
Cc1ccc(-c2nc(-c3cc(N)ccc3C)nc(-c3cc(N)ccc3C)n2)cc1N,"5,5′,5′′-(1,3,5-triazine-2,4,6-triyl)tris(2-methylaniline)",amine,False,0,False,0,3,2,llm,,,,False,True,True,
Cc1cc(-c2nc(-c3cc(C)c(N)cc3C)nc(-c3cc(C)c(N)cc3C)n2)c(C)cc1N,"4,4′,4′′-(1,3,5-triazine-2,4,6-triyl)tris(2,6-dimethylaniline)",amine,False,0,False,0,3,1,llm,,,,False,True,True,
O=C(O)c1cc(C(=O)O)c(C(=O)O)c(C(=O)O)c1,pyromellitic acid,other,False,0,False,0,0,1,llm,,,,False,False,False,review
Nc1c2c3c4[N]5[NH][Ni]5<-[n]5c6c(N)c7c8c9c%10c(N)c%11c%12c(N)c%13c%14c(N)c%15c%16c(N)c%17c%18c(N)c%19c%20c(N)c%21c1c3c%21c%20c%19c%18c%17c%16c%15c%14c%13c%12c%11c%10c9c8c7c6c5c42,"2,3,9,10,16,17,23,24-octaamino-phthalocyanine nickel(II)",amine,False,0,False,0,8,1,llm,,,,False,True,True,
O=c1c(=O)c2c(=O)c(=O)c3c2c2ccc4c5ccc1c1c5c2c3c41,"pyrene-4,5,9,10-tetraone",other,False,0,False,0,0,1,llm,,,,False,False,False,review
O=Cc1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,"pyrene-2,7-dicarbaldehyde",aldehyde,False,0,False,1,0,1,llm,,,,True,False,False,fixed
O=Cc1cc2ccc3cccc4ccc(c1)c2c34,"pyrene-2,7-dicarboxaldehyde",aldehyde,False,0,False,1,0,1,llm,,,,True,False,False,fixed
Nc1ccccc1O,2-aminophenol,amine,False,0,False,0,1,1,llm,,,,False,True,False,fixed
O=Cc1ccccc1O,2-hydroxybenzaldehyde,aldehyde,False,0,False,1,0,1,llm,,,,True,False,False,fixed
O=Cc1ccc(C(c2ccc(C=O)c(O)c2)(c2ccc(C=O)c(O)c2)c2ccc(C=O)c(O)c2)cc1O,tetrakis(3-formyl-4-hydroxyphenyl)methane,aldehyde,False,0,False,4,0,1,llm,,,,True,False,True,
Clc1nc2cc(Br)c(Br)cc2[nH]1,"4,7-dibromo-2-chloro-1H-benzo[d]imidazole",other,False,0,False,0,0,1,llm,,,,False,False,False,review
C=Cc1ccc(N)cc1,4-vinylaniline,amine,False,0,False,0,1,1,llm,,,,False,True,False,fixed
O=C=Nc1ccc(N=C=O)cc1,"1,4-phenylene diisocyanate",other,False,0,False,0,0,1,llm,,,,False,False,False,review
OC1=C(O)c2cc3cc(O)c1cc3c(O)c2O,"2,3,6,7,10,11-hexahydroxytriphenylene",other,False,0,False,0,0,1,llm,,,,False,False,False,review
N#Cc1c(F)c(F)c(C#N)c(F)c1F,tetrafluoroterephthalonitrile,other,True,4,False,0,0,1,llm,,,,False,False,False,review
O=C1c2ccc(F)c(F)c2C(=O)c2ccc(F)c(F)c21,"2,3,6,7-tetrafluoroanthraquinone",other,True,4,False,0,0,1,llm,,,,False,False,False,review
O=Cc1cc(C=O)c(O)c(C=O)c1,"2-羟基-1,3,5-苯三甲醛",aldehyde,False,0,False,3,0,0,commercial,YSZC146,81502-74-1,C9H6O4,True,False,True,
CCOc1cc(C=O)c(OCC)cc1C=O,"2,5-二乙氧基-1,4-对苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC340,56766-03-1,C12H16O4,True,False,True,
CCCOc1cc(C=O)c(OCCC)cc1C=O,"2,5-二丙氧基-1,4-对苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC204,245116-57-8,C14H20O4,True,False,True,
CCCCOc1cc(C=O)c(OCCCC)cc1C=O,"2,5-二丁氧基-1,4-对苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC339,564456-59-3,C16H24O4,True,False,True,
CCCCCCCCCCCC(=O)c1c(O)cc(O)cc1O,"2,5-二戊氧基-1,4-对苯二甲醛",other,False,0,False,0,0,0,commercial,YSZC391,nan,C18H28O4,False,False,False,review
CCCCCCOc1cc(C=O)c(OCCCCCC)cc1C=O,"2,5-二己氧基对苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC338,151903-52-5,C20H32O4,True,False,True,
CCCCCCCOc1cc(C=O)c(OCCCCCCC)cc1C=O,"2,5-二庚氧基-1,4-对苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC200,206762-48-3,C22H36O4,True,False,True,
CCCCCCCCOc1cc(C=O)c(OCCCCCCCC)cc1C=O,"2,5-双(辛氧基)对苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC337,123440-34-6,C22H38O4,True,False,True,
O=C1Cc2cc3c(cc2O1)CC(=O)O3,"苯并[1,2-b:4,5-二呋喃]-2,6(3H,7H)-二酮",other,False,0,False,0,0,0,commercial,YSZC198,30272-74-3,C10H6O4,False,False,False,review
Cc1cc(-c2ccc(C=O)cc2)c(C)cc1-c1ccc(C=O)cc1,"4,4''-二甲酰基-2',5'-二甲基-1,1':4',1''-三联苯",aldehyde,False,0,False,2,0,0,commercial,YSZC316,857412-04-5,C22H18O2,True,False,True,
O=Cc1cc(-c2cc(C=O)c(O)c(C=O)c2)cc(C=O)c1O,"3,3',5,5'-四醛基-4,4'-二羟基联苯",aldehyde,False,0,False,4,0,0,commercial,YSZC301,286385-47-5,C16H10O6,True,False,True,
O=Cc1ccc(C=O)c2nsnc12,"苯并[c][1,2,5]噻二唑-4,7-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC1780,5170-67-2,C8H4N2O2S,True,False,True,
O=Cc1ccc(C(=C(c2ccc(C=O)cc2)c2ccc(C=O)cc2)c2ccc(C=O)cc2)cc1,四(4-醛基苯基)乙烯,aldehyde,False,0,False,4,0,0,commercial,YSWG431,2170451-48-4,C30H24O4,True,False,True,
O=Cc1ccc([Si](c2ccc(C=O)cc2)(c2ccc(C=O)cc2)c2ccc(C=O)cc2)cc1,四(4-甲酰苯基)硅烷,aldehyde,False,0,False,4,0,0,commercial,YSWG051,1055999-34-2,C28H20O4Si,True,False,True,
O=Cc1ccc(C23CC4(c5ccc(C=O)cc5)CC(c5ccc(C=O)cc5)(C2)CC(c2ccc(C=O)cc2)(C3)C4)cc1,"1,3,5,7-四(4-苯甲醛基)-金刚烷",aldehyde,False,0,False,4,0,0,commercial,YSZC109,645401-15-6,C38H32O4,True,False,True,
O=Cc1ccc(C=O)o1,"2,5-二甲酰基呋喃",aldehyde,False,0,False,2,0,0,commercial,YSWG163,823-82-5,C6H4O3,True,False,True,
O=Cc1cc(C=O)cc(-c2cc(C=O)cc(C=O)c2)c1,"[1,1'-联苯]-3,3',5,5'-四甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZC279,150443-85-9,C16H10O4,True,False,True,
O=Cc1c(O)ccc2c(C=O)c(O)ccc12,"2,6-二羟基萘-1,5-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC206,7235-47-4,C12H8O4,True,False,True,
O=Cc1cc(C=O)cc(-c2cccc(-c3cc(C=O)cc(C=O)c3)c2)c1,"[1,1':3',1''-三联苯]-3,3'',5,5''-四甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZC319,201734-76-1,C22H14O4,True,False,True,
O=Cc1ccc(C=O)nc1,"吡啶-2,5-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC099,6221-01-8,C7H5NO2,True,False,True,
O=Cc1cc(C=O)cc(B(O)O)c1,"3,5-二甲酰基苯基硼酸",aldehyde,False,0,False,2,0,0,commercial,YSWG126,480424-62-2,C8H7BO4,True,False,True,
CC1(C)OB(c2cc(C=O)c(B3OC(C)(C)C(C)(C)O3)cc2C=O)OC1(C)C,"2,5-双(4,4,5,5-四甲基-1,3,2-二氧杂硼烷-2-基)对苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC827,2305615-53-4,C20H30B2O6,True,False,True,
O=Cc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,"1,1,2-三苯基-2-(4-甲酰基苯)乙烯",aldehyde,False,0,False,1,0,0,commercial,YSWG202,1289218-74-1,C27H22O,True,False,False,fixed
CC1=C(C=O)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(C=O)c(C)n1[B-]2(F)F,"5,5-二氟-2,8-二甲酰基-1,3,7,9-四甲基-10H-二吡咯并[1,2-c:1',2'-f][1,3,2]二氮杂硼鎓-10-鎓",aldehyde,True,2,False,2,0,0,commercial,YSZC095,2022166-57-8,C16H16BF2N4O2,True,False,True,
CN1c2ccc(C=O)cc2Sc2cc(C=O)ccc21,"10H-吩噻嗪-3,7-二甲醛,10-甲基-",aldehyde,False,0,False,2,0,0,commercial,YSZC272,31123-52-1,C15H11NO2S,True,False,True,
Cc1c(-c2ccc(C=O)cc2)c(C)c(-c2ccc(C=O)cc2)c(C)c1-c1ccc(C=O)cc1,"[1,3,5-三甲基-2,4,6-三(4-醛基苯基)苯]",aldehyde,False,0,False,3,0,0,commercial,YSZC263,2195343-70-3,C27H24O3,True,False,True,
COc1c(C=O)c(OC)c(C=O)c(OC)c1C=O,"1,3,5-三甲氧基-2,4,6-三甲酰基苯",aldehyde,False,0,False,3,0,0,commercial,YSZC076,680575-17-1,C12H12O6,True,False,True,
O=Cc1c(Cl)c(C=O)c(Cl)c(C=O)c1Cl,"2,4,6-三氯-1,3,5-苯三甲醛",aldehyde,False,0,False,3,0,0,commercial,YSZC222,14222-98-1,C9H3Cl3O3,True,False,True,
O=Cc1ccc(OCC(COc2ccc(C=O)cc2)(COc2ccc(C=O)cc2)COc2ccc(C=O)cc2)cc1,"4,4'-[(2,2-双[(4-甲酰基苯氧基)甲基]丙烷-1,3-二基)双(氧)]二苯甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZC220,381670-43-5,C31H26O6,True,False,True,
O=Cc1c2ccccc2c(C=O)c2ccccc12,"蒽-9,10-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSWG147,7044-91-9,C16H10O2,True,False,True,
O=Cc1ccc(-c2ccc(C=O)nc2)cn1,"3,3'-联吡啶-6,6'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSWG016,1264748-06-2,C12H8N2O2,True,False,True,
CC(C)(C)c1cc(C#Cc2ccc(-c3cc(-c4ccc(C#Cc5cc(C=O)c(O)c(C(C)(C)C)c5)cc4)cc(-c4ccc(C#Cc5cc(C=O)c(O)c(C(C)(C)C)c5)cc4)c3)cc2)cc(C=O)c1O,"3,3',3'',3'''-([1,1':4',1''':4'',1''''-四联苯]-2',2'',2'''-四基)四苯甲醛",aldehyde,False,0,False,3,0,0,commercial,YSZC405,2489272-57-1,C44H28O4,True,False,True,
O=Cc1cc(C#Cc2ccc(-c3cc(-c4ccc(C#Cc5ccc(O)c(C=O)c5)cc4)cc(-c4ccc(C#Cc5ccc(O)c(C=O)c5)cc4)c3)cc2)ccc1O,"3,3',3'',3'''-([1,1':4',1''':4'',1''''-四联苯]-2',2'',2'''-四基)四(2-羟基苯甲醛)",aldehyde,False,0,False,3,0,0,commercial,YSZC406,2757082-49-6,C44H28O8,True,False,True,
O=Cc1ccc(-c2cc3c(cc2-c2ccc(C=O)cc2)C2c4cc(-c5ccc(C=O)cc5)c(-c5ccc(C=O)cc5)cc4C3c3cc(-c4ccc(C=O)cc4)c(-c4ccc(C=O)cc4)cc32)cc1,"4,4',4'',4'''-(9,10-二氢-9,10-[1,2]苯并蒽-2,3,6,7,14,15-六基)六苯甲醛",aldehyde,False,0,False,6,0,0,commercial,YSZC017,1835723-12-0,C60H36O6,True,False,True,
Cc1cc(C=O)c(C)cc1C=O,"3,6-二甲基对苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC490,7044-92-0,C10H10O2,True,False,True,
Cc1sc(C=O)cc1C1=C(c2cc(C=O)sc2C)CCC1,"1,2-双(5-甲酰基-2-甲基噻吩-3-基)环戊烯",aldehyde,False,0,False,2,0,0,commercial,YSZC492,219537-99-2,C16H14O2S2,True,False,True,
O=Cc1ncc[nH]1,2-咪唑甲醛,aldehyde,False,0,False,1,0,0,commercial,YSWG441,10111-08-7,C4H4N2O,True,False,False,fixed
O=Cc1ccc(-c2c3ccccc3c(-c3ccc(C=O)cc3)c3ccccc23)cc1,"9,10-二(4-醛基苯基)蒽",aldehyde,False,0,False,2,0,0,commercial,YSWG214,324750-99-4,C28H18O2,True,False,True,
Cc1c(-c2ccc(C=O)cc2)c(C)c(-c2c(C)c(-c3ccc(C=O)cc3)c(C)c(-c3ccc(C=O)cc3)c2C)c(C)c1-c1ccc(C=O)cc1,"[1,1':3',1''-三联苯]-4,4''-二甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZC532,868046-55-3,C20H14O2,True,False,True,
N#Cc1ccc(O)c(C=O)c1,3-甲酰基-4-羟基苯腈,aldehyde,False,0,False,1,0,0,commercial,YSWG453,74901-29-4,C8H5NO2,True,False,False,fixed
COc1cc(I)cc(C=O)c1O,5-碘-邻香兰素,aldehyde,False,0,False,1,0,0,commercial,YSZC595,7359-14-0,C8H7IO3,True,False,False,fixed
O=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1,"5-(4-(二苯氨基)苯基)-2,2'-联噻吩-5-甲醛",aldehyde,False,0,False,1,0,0,commercial,YSZC631,762269-61-4,C29H21NOS2,True,False,False,fixed
O=Cc1ccc(-c2cccc(-c3ccc(C=O)cc3)c2)cc1,"[1,1':3',1''-三联苯]-4,4''-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC558,171820-02-3,C20H14O2,True,False,True,
COc1cc(C=O)cc(C=O)c1O,"2-甲氧基-4,6-二羟基苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC1403,2931-90-0,C8H8O4,True,False,True,
Nc1ccc(-c2cc(-c3ccc(C=O)cc3)c3ccc4c(-c5ccc(N)cc5)cc(-c5ccc(C=O)cc5)c5ccc2c3c45)cc1,"4,4'-(3,8-二溴芘-1,6-二基)二苯甲醛",aldehyde-amine,False,0,False,2,2,0,commercial,YSZC679,2375652-84-7,C30H18Br2O2,True,True,True,review
C#Cc1ccc(C=O)cc1,4-乙炔基苯甲醛,aldehyde,False,0,False,1,0,0,commercial,YSZC680,63697-96-1,C9H6O,True,False,False,fixed
O=Cc1ccc(-c2ccc(C=O)s2)s1,"[2,2']-联噻吩-5,5'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSWG404,32364-72-0,C10H6O2S2,True,False,True,
O=Cc1ccc(C2=C(c3ccc(C=O)cc3)SC(=C3SC(c4ccc(C=O)cc4)=C(c4ccc(C=O)cc4)S3)S2)cc1,"4,4'-[2,4,5-双(4-甲酰苯基)-1,3-二硫杂环戊烯-2-亚基]-1,3-二硫杂环戊烯-4,5-二硫基双(苯甲醛)",aldehyde,False,0,False,4,0,0,commercial,YSWG501,1639134-02-3,C34H20O4S4,True,False,True,
O=Cc1cc(C(c2ccc(O)c(C=O)c2)(c2ccc(O)c(C=O)c2)c2ccc(O)c(C=O)c2)ccc1O,"3,3',3'',3'''-甲烷四基四(6-羟基苯甲醛)",aldehyde,False,0,False,4,0,0,commercial,YSZC294,1352523-65-9,C29H20O8,True,False,True,
